sourceName,double,speed,length
Healthy,0.29,2.729062276,26.37795276
Healthy,0.307,1.856657122,18.11023622
Healthy,0.23,1.655332856,15.35433071
Healthy,0.22,2.125089477,20.86614173
Healthy,0.24,2.415891195,21.25984252
Healthy,0.224,2.214566929,22.83464567
Healthy,0.219,2.236936292,22.44094488
Healthy,0.227,2.125089477,23.22834646
Healthy,0.227,1.342161775,19.68503937
Healthy,0.232,2.572476736,24.80314961
Healthy,0.274,2.236936292,22.83464567
Healthy,0.327,2.393521832,25.98425197
Healthy,0.301,2.013242663,21.25984252
Healthy,0.307,1.856657122,18.11023622
Healthy,0.313,1.744810308,21.65354331
Healthy,0.299,2.348783107,24.01574803
Healthy,0.275,1.431639227,17.32283465
Healthy,0.285,2.304044381,22.83464567
Healthy,0.312,1.45400859,20.47244094
Healthy,0.319,2.393521832,23.22834646
Healthy,0.325,1.342161775,18.50393701
Healthy,0.295,1.789549034,19.29133858
Healthy,0.301,2.035612026,18.50393701
Healthy,0.313,2.572476736,22.44094488
Healthy,0.304,2.885647817,27.55905512
Healthy,0.308,1.789549034,20.47244094
Healthy,0.276,2.594846099,24.01574803
Healthy,0.295,2.661954188,26.77165354
Healthy,0.3,1.230314961,18.11023622
Healthy,0.307,2.102720115,20.47244094
Healthy,0.286,2.840909091,28.34645669
Healthy,0.283,2.52773801,24.80314961
Healthy,0.296,3.131710809,33.85826772
Healthy,0.279,2.013242663,20.47244094
Healthy,0.268,2.796170365,25.59055118
Healthy,0.255,2.035612026,20.47244094
Healthy,0.236,2.348783107,22.83464567
Healthy,0.251,1.700071582,19.68503937
Healthy,0.245,2.930386543,26.37795276
Healthy,0.251,3.489620616,30.70866142
Healthy,0.3,3.221188261,28.34645669
Healthy,0.275,3.221188261,28.34645669
Healthy,0.306,3.198818898,28.34645669
Healthy,0.297,3.086972083,27.55905512
Healthy,0.254,3.176449535,28.74015748
Healthy,0.294,3.713314245,32.28346457
Healthy,0.303,3.131710809,28.74015748
Healthy,0.312,3.489620616,28.34645669
Healthy,0.324,2.661954188,23.62204724
Healthy,0.303,3.288296349,28.74015748
Healthy,0.335,3.355404438,27.55905512
Healthy,0.311,3.288296349,27.55905512
Healthy,0.312,3.131710809,25.59055118
Healthy,0.316,3.377773801,28.34645669
Healthy,0.271,3.556728704,31.1023622
Healthy,0.265,3.713314245,31.88976378
Healthy,0.259,3.579098067,30.70866142
Healthy,0.243,3.06460272,26.37795276
Healthy,0.235,3.086972083,27.55905512
Healthy,0.295,3.310665712,30.70866142
Healthy,0.27,2.259305655,22.04724409
Healthy,0.271,1.9908733,20.86614173
Healthy,0.288,2.259305655,22.83464567
Healthy,0.278,2.348783107,22.04724409
Healthy,0.258,3.265926986,29.13385827
Healthy,0.232,2.281675018,21.65354331
Healthy,0.281,2.348783107,25.98425197
Healthy,0.297,2.304044381,24.01574803
Healthy,0.243,2.460629921,25.19685039
Healthy,0.258,2.057981389,23.62204724
Healthy,0.308,2.751431639,25.19685039
Healthy,0.298,2.930386543,26.77165354
Healthy,0.351,2.326413744,21.65354331
Healthy,0.337,2.796170365,23.62204724
Healthy,0.279,3.243557623,29.52755906
Healthy,0.204,2.013242663,18.50393701
Healthy,0.26,3.44488189,29.92125984
Healthy,0.31,3.646206156,32.28346457
Healthy,0.287,3.221188261,28.34645669
Healthy,0.263,3.422512527,30.31496063
Healthy,0.3,3.221188261,29.13385827
Healthy,0.296,3.265926986,28.34645669
Healthy,0.304,3.623836793,31.49606299
Healthy,0.294,3.646206156,32.28346457
Healthy,0.297,3.355404438,29.52755906
Healthy,0.302,3.467251253,29.52755906
Healthy,0.24,3.154080172,28.74015748
Healthy,0.237,1.923765211,18.11023622
Healthy,0.23,2.37115247,22.04724409
Healthy,0.238,2.236936292,20.86614173
Healthy,0.244,2.438260558,23.62204724
Healthy,0.237,2.14745884,22.83464567
Healthy,0.23,3.042233357,27.16535433
Healthy,0.236,2.952755906,25.19685039
Healthy,0.289,3.243557623,31.1023622
Healthy,0.287,3.154080172,27.16535433
Healthy,0.252,3.176449535,27.16535433
Healthy,0.307,3.086972083,26.77165354
Healthy,0.312,2.37115247,22.44094488
Healthy,0.306,3.44488189,29.92125984
Healthy,0.348,3.579098067,30.31496063
Healthy,0.316,3.422512527,28.34645669
Healthy,0.279,3.489620616,29.92125984
Healthy,0.294,3.400143164,29.92125984
Healthy,0.314,3.9817466,33.46456693
Healthy,0.301,3.288296349,29.13385827
Healthy,0.32,3.086972083,28.34645669
Healthy,0.293,3.288296349,27.55905512
Healthy,0.339,3.243557623,28.74015748
Healthy,0.307,3.288296349,28.74015748
Healthy,0.294,3.422512527,29.92125984
Healthy,0.303,3.355404438,29.52755906
Healthy,0.318,3.847530422,30.70866142
Healthy,0.283,3.847530422,32.28346457
Healthy,0.281,3.422512527,30.31496063
Healthy,0.287,3.44488189,30.31496063
Healthy,0.32,2.348783107,23.22834646
Healthy,0.302,2.840909091,28.34645669
Healthy,0.311,2.236936292,22.04724409
Healthy,0.313,1.230314961,18.11023622
Healthy,0.334,2.326413744,25.19685039
Healthy,0.277,1.07372942,16.53543307
Healthy,0.318,1.252684324,18.8976378
Healthy,0.289,1.319792412,21.25984252
Healthy,0.285,1.297423049,19.68503937
Healthy,0.277,1.230314961,18.8976378
Healthy,0.301,2.214566929,22.04724409
Healthy,0.288,2.505368647,23.62204724
Healthy,0.279,2.102720115,21.65354331
Healthy,0.266,2.550107373,25.59055118
Healthy,0.269,2.393521832,23.62204724
Healthy,0.26,1.655332856,18.50393701
Healthy,0.265,1.45400859,19.68503937
Healthy,0.278,1.521116679,18.11023622
Healthy,0.276,1.9908733,18.8976378
Healthy,0.3,1.275053686,18.8976378
Healthy,0.282,2.706692913,24.80314961
Healthy,0.301,2.192197566,22.04724409
Healthy,0.298,2.304044381,22.04724409
Healthy,0.297,1.901395848,22.83464567
Healthy,0.283,1.163206872,19.29133858
Healthy,0.276,1.677702219,18.50393701
Healthy,0.275,2.52773801,26.37795276
Healthy,0.293,1.476377953,15.35433071
Healthy,0.297,1.946134574,21.65354331
Healthy,0.297,2.236936292,20.86614173
Healthy,0.255,1.789549034,19.68503937
Healthy,0.245,2.505368647,24.01574803
Healthy,0.235,1.252684324,17.71653543
Healthy,0.244,2.930386543,28.34645669
Healthy,0.263,2.438260558,25.59055118
Healthy,0.253,1.588224767,22.04724409
Healthy,0.263,2.102720115,23.62204724
Healthy,0.236,1.498747316,19.68503937
Healthy,0.265,2.393521832,24.40944882
Healthy,0.321,1.543486042,17.32283465
Healthy,0.284,2.751431639,25.19685039
Healthy,0.293,1.319792412,19.29133858
Healthy,0.272,1.364531138,20.07874016
Healthy,0.234,3.60146743,30.31496063
Healthy,0.264,2.773801002,23.62204724
Healthy,0.229,2.885647817,25.19685039
Healthy,0.252,3.825161059,31.1023622
Healthy,0.25,3.892269148,32.28346457
Healthy,0.261,2.438260558,27.16535433
Healthy,0.257,1.834287759,22.44094488
Healthy,0.313,2.080350752,21.65354331
Healthy,0.317,2.035612026,21.65354331
Healthy,0.278,1.275053686,14.56692913
Healthy,0.268,2.169828203,25.98425197
Healthy,0.198,1.096098783,19.29133858
Healthy,0.279,2.68432355,27.95275591
Healthy,0.288,1.588224767,20.47244094
Healthy,0.253,1.879026485,24.01574803
Healthy,0.236,2.415891195,25.98425197
Healthy,0.298,1.9908733,19.29133858
Healthy,0.245,2.192197566,21.65354331
Healthy,0.242,2.035612026,20.86614173
Healthy,0.25,2.415891195,23.22834646
Healthy,0.244,2.393521832,22.83464567
Healthy,0.242,3.44488189,29.13385827
Healthy,0.251,3.086972083,27.55905512
Healthy,0.255,3.355404438,27.95275591
Healthy,0.25,3.44488189,29.13385827
Healthy,0.253,3.556728704,29.92125984
Healthy,0.255,3.467251253,29.52755906
Healthy,0.248,3.646206156,30.31496063
Healthy,0.243,3.511989979,29.13385827
Healthy,0.263,3.422512527,29.13385827
Healthy,0.311,3.288296349,28.34645669
Healthy,0.24,2.125089477,21.65354331
Healthy,0.235,2.192197566,20.07874016
Healthy,0.238,2.192197566,22.04724409
Healthy,0.283,2.975125268,28.34645669
Healthy,0.261,3.646206156,31.1023622
Healthy,0.316,3.646206156,30.70866142
Healthy,0.283,3.400143164,28.34645669
Healthy,0.27,3.534359341,31.88976378
Healthy,0.298,3.243557623,27.95275591
Healthy,0.295,3.221188261,27.95275591
Healthy,0.267,3.422512527,29.13385827
Healthy,0.296,3.489620616,29.13385827
Healthy,0.251,3.355404438,28.74015748
Healthy,0.258,3.623836793,30.70866142
Healthy,0.257,3.511989979,30.31496063
Healthy,0.285,1.834287759,20.07874016
Healthy,0.284,2.415891195,25.59055118
Healthy,0.254,1.811918397,20.86614173
Healthy,0.298,2.37115247,22.04724409
Healthy,0.268,1.901395848,18.8976378
Healthy,0.273,2.013242663,24.40944882
Healthy,0.264,1.789549034,23.22834646
Healthy,0.284,2.281675018,25.19685039
Healthy,0.295,1.655332856,21.25984252
Healthy,0.301,2.057981389,24.01574803
Healthy,0.283,2.415891195,24.40944882
Healthy,0.286,2.863278454,26.77165354
Healthy,0.267,3.422512527,29.13385827
Healthy,0.299,1.252684324,18.50393701
Healthy,0.304,2.304044381,21.25984252
Healthy,0.383,2.796170365,27.16535433
Healthy,0.287,2.617215462,24.80314961
Healthy,0.293,3.646206156,28.74015748
Healthy,0.311,3.937007874,32.67716535
Healthy,0.28,3.131710809,32.67716535
Healthy,0.286,3.243557623,27.16535433
Healthy,0.277,1.677702219,18.50393701
Healthy,0.288,2.773801002,25.59055118
Healthy,0.278,1.811918397,18.8976378
Healthy,0.279,1.789549034,18.50393701
Healthy,0.286,1.207945598,19.29133858
Healthy,0.304,2.057981389,19.68503937
Healthy,0.274,1.901395848,19.68503937
Healthy,0.28,1.207945598,18.11023622
Healthy,0.281,1.811918397,21.25984252
Healthy,0.298,2.661954188,26.37795276
Healthy,0.316,1.476377953,16.53543307
Healthy,0.281,3.042233357,26.77165354
Healthy,0.292,2.863278454,24.80314961
Healthy,0.305,2.751431639,25.59055118
Healthy,0.311,2.482999284,24.80314961
Healthy,0.284,2.572476736,22.83464567
Healthy,0.284,2.594846099,24.01574803
Healthy,0.298,2.550107373,25.19685039
Healthy,0.289,2.572476736,25.19685039
Healthy,0.287,2.482999284,25.98425197
Healthy,0.287,3.06460272,26.77165354
Healthy,0.279,3.109341446,27.55905512
Healthy,0.262,2.90801718,25.98425197
Healthy,0.269,2.751431639,25.59055118
Healthy,0.282,3.06460272,27.95275591
Healthy,0.289,3.847530422,32.67716535
Healthy,0.309,3.44488189,30.31496063
Healthy,0.327,3.154080172,28.34645669
Healthy,0.313,3.06460272,27.95275591
Healthy,0.304,2.729062276,25.19685039
Healthy,0.286,2.706692913,25.59055118
Healthy,0.305,2.14745884,20.86614173
Healthy,0.273,1.096098783,18.11023622
Healthy,0.298,2.952755906,28.74015748
Healthy,0.283,2.639584825,25.59055118
Healthy,0.226,1.700071582,19.68503937
Healthy,0.288,2.102720115,24.01574803
Healthy,0.248,2.304044381,24.01574803
Healthy,0.246,1.901395848,18.8976378
Healthy,0.269,2.639584825,22.83464567
Healthy,0.293,2.482999284,22.83464567
Healthy,0.24,1.901395848,22.04724409
Healthy,0.274,1.498747316,20.47244094
Healthy,0.3,2.281675018,20.86614173
Healthy,0.311,1.856657122,25.98425197
Healthy,0.243,2.125089477,24.80314961
Healthy,0.287,1.386900501,16.14173228
Healthy,0.299,3.109341446,27.95275591
Healthy,0.265,3.131710809,27.95275591
Healthy,0.282,3.489620616,29.92125984
Healthy,0.301,3.310665712,27.95275591
Healthy,0.31,3.892269148,32.28346457
Healthy,0.296,3.176449535,27.95275591
Healthy,0.237,3.579098067,31.1023622
Healthy,0.244,2.594846099,24.01574803
Healthy,0.273,3.131710809,26.77165354
Healthy,0.261,2.326413744,22.04724409
Healthy,0.271,2.326413744,21.65354331
Healthy,0.244,2.438260558,22.83464567
Healthy,0.258,2.773801002,27.16535433
Healthy,0.282,2.997494631,24.80314961
Healthy,0.304,2.415891195,23.62204724
Healthy,0.321,2.415891195,23.62204724
Healthy,0.302,2.348783107,22.44094488
Healthy,0.312,2.035612026,18.50393701
Healthy,0.319,2.415891195,24.80314961
Healthy,0.316,1.9908733,21.25984252
Healthy,0.32,2.169828203,22.83464567
Healthy,0.321,1.879026485,19.29133858
Healthy,0.323,1.946134574,20.86614173
Healthy,0.319,1.140837509,19.29133858
Healthy,0.313,1.901395848,20.86614173
Healthy,0.312,2.438260558,22.44094488
Healthy,0.319,2.348783107,24.80314961
Healthy,0.326,2.393521832,22.04724409
Healthy,0.335,2.505368647,23.22834646
Healthy,0.307,2.729062276,26.77165354
Healthy,0.307,2.550107373,23.22834646
Healthy,0.31,2.415891195,23.22834646
Healthy,0.306,2.035612026,20.07874016
Healthy,0.313,2.192197566,22.44094488
Healthy,0.328,2.214566929,24.01574803
Healthy,0.331,2.348783107,22.83464567
Healthy,0.28,2.348783107,26.37795276
Healthy,0.348,2.661954188,24.80314961
Healthy,0.284,2.818539728,24.40944882
Healthy,0.255,3.333035075,29.92125984
Healthy,0.289,2.192197566,22.44094488
Healthy,0.279,2.013242663,20.47244094
Healthy,0.262,1.789549034,20.47244094
Healthy,0.268,1.006621331,16.92913386
Healthy,0.278,1.767179671,17.71653543
Healthy,0.281,2.259305655,23.62204724
Healthy,0.288,2.057981389,18.50393701
Healthy,0.286,2.236936292,24.40944882
Healthy,0.248,2.14745884,21.25984252
Healthy,0.261,3.400143164,28.74015748
Healthy,0.296,3.579098067,29.92125984
Healthy,0.285,3.198818898,27.16535433
Healthy,0.267,3.265926986,28.34645669
Healthy,0.295,3.400143164,29.52755906
Healthy,0.292,3.489620616,29.52755906
Healthy,0.273,3.310665712,28.74015748
Healthy,0.271,3.243557623,27.95275591
Healthy,0.26,3.265926986,28.34645669
Healthy,0.283,1.946134574,20.47244094
Healthy,0.266,3.019863994,30.31496063
Healthy,0.262,2.639584825,24.01574803
Healthy,0.245,1.811918397,20.47244094
Healthy,0.253,2.080350752,21.25984252
Healthy,0.237,2.505368647,26.77165354
Healthy,0.238,2.304044381,22.83464567
Healthy,0.245,2.304044381,23.62204724
Healthy,0.241,2.37115247,23.62204724
Healthy,0.254,2.393521832,21.65354331
Healthy,0.252,2.952755906,28.34645669
Healthy,0.267,2.37115247,25.19685039
Healthy,0.278,2.415891195,23.62204724
Healthy,0.27,2.348783107,20.86614173
Healthy,0.261,2.125089477,20.86614173
Healthy,0.279,2.975125268,24.01574803
Healthy,0.269,2.438260558,24.80314961
Healthy,0.275,2.125089477,20.86614173
Healthy,0.27,2.057981389,20.47244094
Healthy,0.265,2.14745884,21.65354331
Healthy,0.279,2.125089477,20.47244094
Healthy,0.249,2.035612026,20.86614173
Healthy,0.252,2.594846099,24.01574803
Healthy,0.26,1.923765211,19.68503937
Healthy,0.254,2.52773801,24.40944882
Healthy,0.32,2.259305655,24.01574803
Healthy,0.317,2.214566929,23.62204724
Healthy,0.307,2.057981389,20.47244094
Healthy,0.298,2.639584825,24.80314961
Healthy,0.285,2.68432355,26.77165354
Healthy,0.293,2.326413744,20.86614173
Healthy,0.287,2.661954188,26.37795276
Healthy,0.303,2.102720115,20.47244094
Healthy,0.281,3.019863994,28.34645669
Healthy,0.294,3.243557623,28.74015748
Healthy,0.292,3.623836793,31.49606299
Healthy,0.312,3.780422334,32.28346457
Healthy,0.306,3.579098067,30.31496063
Healthy,0.297,3.735683608,31.1023622
Healthy,0.294,3.467251253,29.13385827
Healthy,0.289,2.52773801,25.19685039
Healthy,0.286,2.975125268,24.01574803
Healthy,0.251,2.572476736,25.59055118
Healthy,0.258,2.326413744,21.65354331
Healthy,0.273,2.639584825,22.04724409
Healthy,0.275,2.572476736,25.98425197
Healthy,0.276,2.192197566,23.22834646
Healthy,0.287,2.438260558,24.80314961
Healthy,0.281,2.214566929,22.44094488
Healthy,0.29,2.505368647,26.37795276
Healthy,0.281,2.52773801,24.40944882
Healthy,0.298,2.169828203,20.86614173
Healthy,0.309,1.588224767,16.14173228
Healthy,0.274,2.281675018,22.83464567
Healthy,0.287,2.326413744,22.83464567
Healthy,0.287,2.818539728,27.16535433
Healthy,0.298,2.14745884,24.01574803
Healthy,0.278,2.393521832,23.62204724
Healthy,0.265,2.169828203,20.47244094
Healthy,0.304,1.297423049,19.68503937
Healthy,0.309,2.975125268,27.55905512
Healthy,0.311,2.550107373,23.22834646
Healthy,0.331,2.997494631,30.31496063
Healthy,0.295,2.572476736,24.40944882
Healthy,0.194,3.467251253,30.70866142
Healthy,0.285,3.176449535,27.55905512
Healthy,0.195,3.668575519,32.67716535
Healthy,0.216,2.885647817,28.34645669
Healthy,0.21,3.221188261,30.31496063
Healthy,0.317,3.198818898,30.31496063
Healthy,0.35,2.773801002,27.95275591
Healthy,0.242,1.431639227,21.25984252
Healthy,0.276,2.393521832,25.59055118
Healthy,0.295,3.467251253,31.49606299
Healthy,0.279,3.44488189,30.70866142
Healthy,0.268,2.52773801,25.98425197
Healthy,0.243,2.393521832,24.80314961
Healthy,0.234,2.259305655,22.04724409
Healthy,0.269,3.579098067,31.88976378
Healthy,0.343,3.131710809,27.16535433
Healthy,0.235,1.722440945,18.50393701
Healthy,0.265,2.080350752,20.86614173
Healthy,0.295,2.68432355,23.62204724
Healthy,0.251,2.102720115,20.47244094
Healthy,0.331,1.431639227,20.86614173
Healthy,0.311,1.498747316,20.86614173
Healthy,0.284,1.722440945,21.65354331
Healthy,0.272,2.192197566,22.04724409
Healthy,0.27,2.460629921,28.74015748
Healthy,0.269,3.60146743,29.92125984
Healthy,0.267,2.952755906,24.80314961
Healthy,0.267,2.14745884,21.25984252
Healthy,0.271,1.431639227,25.59055118
Healthy,0.239,1.431639227,24.40944882
Healthy,0.267,2.729062276,31.88976378
Healthy,0.27,1.364531138,20.86614173
Healthy,0.308,2.013242663,21.65354331
Healthy,0.296,3.131710809,29.13385827
Healthy,0.29,2.639584825,26.37795276
Healthy,0.307,2.594846099,25.19685039
Healthy,0.294,2.37115247,24.80314961
Healthy,0.282,2.348783107,22.44094488
Healthy,0.255,2.639584825,27.95275591
Healthy,0.241,2.460629921,23.22834646
Healthy,0.272,2.304044381,23.22834646
Healthy,0.287,2.438260558,20.07874016
Healthy,0.274,2.68432355,23.62204724
Healthy,0.262,3.243557623,28.34645669
Healthy,0.293,3.198818898,27.95275591
Healthy,0.313,3.377773801,29.13385827
Healthy,0.313,3.154080172,27.55905512
Healthy,0.324,3.019863994,27.16535433
Healthy,0.324,3.198818898,27.95275591
Healthy,0.314,3.288296349,28.34645669
Healthy,0.3,3.198818898,27.55905512
Healthy,0.295,3.154080172,27.16535433
Healthy,0.249,2.125089477,23.62204724
Healthy,0.29,2.102720115,21.25984252
Healthy,0.264,2.125089477,22.44094488
Healthy,0.243,2.729062276,27.55905512
Healthy,0.246,1.946134574,20.47244094
Healthy,0.26,2.102720115,20.86614173
Healthy,0.256,1.342161775,17.32283465
Healthy,0.242,2.169828203,24.01574803
Healthy,0.237,1.252684324,17.32283465
Healthy,0.256,1.9908733,26.37795276
Healthy,0.243,2.594846099,26.77165354
Healthy,0.248,2.550107373,25.59055118
Healthy,0.241,2.102720115,20.86614173
Healthy,0.229,1.386900501,19.68503937
Healthy,0.29,1.297423049,19.29133858
Healthy,0.241,2.639584825,25.98425197
Healthy,0.29,2.214566929,22.44094488
Healthy,0.312,2.52773801,22.04724409
Healthy,0.257,1.879026485,23.62204724
Healthy,0.263,2.169828203,23.62204724
Healthy,0.247,1.789549034,18.50393701
Healthy,0.254,2.751431639,25.19685039
Healthy,0.217,2.52773801,25.98425197
Healthy,0.24,2.14745884,22.44094488
Healthy,0.236,3.288296349,30.70866142
Healthy,0.213,2.661954188,23.62204724
Healthy,0.235,1.879026485,18.8976378
Healthy,0.238,1.923765211,23.62204724
Healthy,0.33,2.192197566,23.62204724
Healthy,0.323,2.035612026,19.68503937
Healthy,0.316,1.811918397,17.71653543
Healthy,0.328,1.722440945,21.65354331
Healthy,0.321,2.057981389,21.65354331
Healthy,0.286,2.080350752,25.19685039
Healthy,0.311,1.901395848,19.68503937
Healthy,0.3,1.9908733,20.86614173
Healthy,0.343,1.565855404,17.32283465
Healthy,0.348,1.655332856,17.71653543
Healthy,0.317,1.9908733,20.07874016
Healthy,0.345,1.543486042,16.92913386
Healthy,0.348,1.521116679,16.14173228
Healthy,0.341,1.543486042,15.7480315
Healthy,0.28,2.281675018,25.19685039
Healthy,0.284,2.415891195,24.40944882
Healthy,0.271,2.639584825,25.59055118
Healthy,0.279,2.572476736,24.80314961
Healthy,0.292,2.326413744,23.62204724
Healthy,0.3,2.214566929,21.65354331
Healthy,0.323,1.834287759,18.50393701
